epoch,accuracy,loss,val_accuracy,val_loss
0,0.1811056137084961,2.8293206691741943,0.3410404622554779,2.414047956466675
1,0.3403465449810028,2.248514413833618,0.36223506927490234,2.1984610557556152
2,0.4108910858631134,1.9683618545532227,0.3843930661678314,2.061244010925293
3,0.43440595269203186,1.847464680671692,0.42003852128982544,1.950614094734192
4,0.4872112274169922,1.6844362020492554,0.47880539298057556,1.7918903827667236
5,0.514026403427124,1.6010329723358154,0.47398844361305237,1.8335682153701782
6,0.5371286869049072,1.5083729028701782,0.5,1.7290087938308716
7,0.5676567554473877,1.4345346689224243,0.49421966075897217,1.775947093963623
