epoch,accuracy,loss,val_accuracy,val_loss
0,0.14975246787071228,2.9743120670318604,0.24566474556922913,2.5451126098632812
1,0.301980197429657,2.3423988819122314,0.31406551599502563,2.280806303024292
2,0.3580858111381531,2.1089916229248047,0.3969171345233917,2.1026217937469482
3,0.4162541329860687,1.9216004610061646,0.3641618490219116,2.08813738822937
4,0.45915842056274414,1.7837560176849365,0.37283235788345337,2.0424907207489014
5,0.4752475321292877,1.684865117073059,0.4547206163406372,1.8443739414215088
6,0.5123762488365173,1.5750727653503418,0.47302505373954773,1.795151948928833
7,0.5239273905754089,1.499650478363037,0.4903661012649536,1.7095803022384644
