epoch,accuracy,loss,val_accuracy,val_loss
0,0.1262376308441162,3.0321719646453857,0.23410405218601227,2.621138572692871
1,0.2545379400253296,2.5149755477905273,0.2861271798610687,2.3502748012542725
2,0.30940595269203186,2.2674787044525146,0.3256261944770813,2.2356786727905273
3,0.3721122145652771,2.097956418991089,0.3766859471797943,2.0650694370269775
4,0.3968646824359894,1.9915757179260254,0.3969171345233917,2.0361557006835938
5,0.4364686608314514,1.881754994392395,0.4393063485622406,1.8915352821350098
6,0.46905940771102905,1.7864323854446411,0.4412331283092499,1.8848896026611328
7,0.4830858111381531,1.6814219951629639,0.4826589524745941,1.841314673423767
