epoch,accuracy,loss,val_accuracy,val_loss
0,0.16212871670722961,2.946700096130371,0.29383429884910583,2.4771597385406494
1,0.27681517601013184,2.3939054012298584,0.3506743609905243,2.2123889923095703
2,0.35561054944992065,2.157954692840576,0.4017341136932373,2.057204484939575
3,0.3708745837211609,2.030836343765259,0.36223506927490234,2.1547703742980957
4,0.40882837772369385,1.901747703552246,0.4084778428077698,2.020951271057129
5,0.46080857515335083,1.7906757593154907,0.44315990805625916,1.8634294271469116
6,0.4855610430240631,1.6711512804031372,0.4643545150756836,1.793142318725586
7,0.49958744645118713,1.6178488731384277,0.44026973843574524,1.80894935131073
