epoch,accuracy,loss,val_accuracy,val_loss
0,0.21493399143218994,2.7381973266601562,0.2899807393550873,2.4180707931518555
1,0.3564356565475464,2.1569507122039795,0.3815028965473175,2.1380248069763184
2,0.4236798584461212,1.904377818107605,0.3815028965473175,2.029566526412964
3,0.46493399143218994,1.7678292989730835,0.42581889033317566,1.9655265808105469
4,0.5119637250900269,1.6388944387435913,0.4816955626010895,1.7761732339859009
5,0.5453795194625854,1.4967459440231323,0.4701348841190338,1.8098289966583252
6,0.5453795194625854,1.4736096858978271,0.47591522336006165,1.7630048990249634
7,0.594059407711029,1.333314299583435,0.47302505373954773,1.7912802696228027
