epoch,accuracy,loss,val_accuracy,val_loss
0,0.14768977463245392,2.9312610626220703,0.22350674867630005,2.555655002593994
1,0.2772277295589447,2.402493715286255,0.33911368250846863,2.214440107345581
2,0.3465346395969391,2.17203950881958,0.3911367952823639,2.0705881118774414
3,0.3894389569759369,1.967305302619934,0.4046242833137512,2.0322346687316895
4,0.42037954926490784,1.8565133810043335,0.4190751314163208,1.927915334701538
5,0.4624587595462799,1.7204793691635132,0.4518304467201233,1.8968632221221924
6,0.492986798286438,1.6524494886398315,0.4922928810119629,1.7412185668945312
7,0.5136138796806335,1.5478699207305908,0.47880539298057556,1.8106238842010498
