epoch,accuracy,loss,val_accuracy,val_loss
0,0.13160066306591034,3.006375551223755,0.2225433588027954,2.6046085357666016
1,0.26650163531303406,2.4595460891723633,0.3208092451095581,2.272245168685913
2,0.3395214378833771,2.1896021366119385,0.34682080149650574,2.1780056953430176
3,0.37004950642585754,2.0354156494140625,0.3863198459148407,2.058084011077881
4,0.41130363941192627,1.9311295747756958,0.43256261944770813,1.962579369544983
5,0.44183167815208435,1.8523821830749512,0.45375722646713257,1.9045089483261108
6,0.46369636058807373,1.7418841123580933,0.43352600932121277,1.9055806398391724
7,0.48803630471229553,1.6797311305999756,0.45279383659362793,1.8142331838607788
