epoch,accuracy,loss,val_accuracy,val_loss
0,0.20998349785804749,2.7763617038726807,0.288053959608078,2.4815258979797363
1,0.36551153659820557,2.1648380756378174,0.3641618490219116,2.1636288166046143
2,0.4220297038555145,1.9445114135742188,0.42003852128982544,1.985910177230835
3,0.4599834978580475,1.800051212310791,0.4344893991947174,1.8992793560028076
4,0.49958744645118713,1.6532546281814575,0.41233140230178833,1.9672399759292603
5,0.5169141888618469,1.5556508302688599,0.46531790494918823,1.7851533889770508
6,0.5466171503067017,1.4953209161758423,0.44605010747909546,1.8212248086929321
7,0.5701320171356201,1.4188950061798096,0.4518304467201233,1.7948336601257324
