epoch,accuracy,loss,val_accuracy,val_loss
0,0.20462046563625336,2.788761854171753,0.29383429884910583,2.4232137203216553
1,0.37128713726997375,2.1689321994781494,0.40077072381973267,2.1043601036071777
2,0.426980197429657,1.9536694288253784,0.41522157192230225,1.9860172271728516
3,0.46782177686691284,1.7727632522583008,0.4296724498271942,1.9413625001907349
4,0.5008251070976257,1.6520304679870605,0.46531790494918823,1.876466989517212
5,0.5107260942459106,1.5935256481170654,0.45375722646713257,1.8748489618301392
6,0.5565181374549866,1.4862278699874878,0.47109827399253845,1.7809358835220337
7,0.5767326951026917,1.3999831676483154,0.47302505373954773,1.792822241783142
