epoch,accuracy,loss,val_accuracy,val_loss
0,0.20049504935741425,2.7850544452667236,0.3150289058685303,2.3988749980926514
1,0.3605610430240631,2.185581922531128,0.39017340540885925,2.1311118602752686
2,0.42285478115081787,1.936590313911438,0.41040462255477905,2.0305700302124023
3,0.4612211287021637,1.7917606830596924,0.4412331283092499,1.9165593385696411
4,0.48927393555641174,1.6803892850875854,0.43352600932121277,1.8915635347366333
5,0.5094884634017944,1.5683974027633667,0.47880539298057556,1.7803938388824463
6,0.5313531160354614,1.5002093315124512,0.48651251196861267,1.764487862586975
7,0.5738449096679688,1.4352848529815674,0.4826589524745941,1.8016184568405151
