epoch,accuracy,loss,val_accuracy,val_loss
0,0.17615512013435364,2.9053099155426025,0.2861271798610687,2.5046513080596924
1,0.2871287167072296,2.371304512023926,0.35452795028686523,2.216637134552002
2,0.35396039485931396,2.1050212383270264,0.38246628642082214,2.0656185150146484
3,0.4137788712978363,1.9304853677749634,0.4065510630607605,1.952499270439148
4,0.4471947252750397,1.8225340843200684,0.4238921105861664,1.920838713645935
5,0.4797854721546173,1.701772928237915,0.4344893991947174,1.8551490306854248
6,0.5090758800506592,1.6230822801589966,0.43834295868873596,1.8441691398620605
7,0.528052806854248,1.5424978733062744,0.46531790494918823,1.8072056770324707
